название,категория,ссылка,файл,путь_к_файлу
a bison is standing in a field of dry grass,Unsplash+,https://plus.unsplash.com/premium_photo-1669050702623-40e1184fa2b2?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,premium_photo-1669050702623-40e1184fa2b2.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/premium_photo-1669050702623-40e1184fa2b2.jpg
two black crocodiles on brown floor,Animals,https://images.unsplash.com/photo-1540236594717-6e34065da82c?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1540236594717-6e34065da82c.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1540236594717-6e34065da82c.jpg
a blurry photo of leaves on a white background,Experimental,https://plus.unsplash.com/premium_photo-1713823800116-abea93276444?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,premium_photo-1713823800116-abea93276444.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/premium_photo-1713823800116-abea93276444.jpg
close-up photography of crocodile,Animals,https://images.unsplash.com/photo-1573850108026-00149ff9a615?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1573850108026-00149ff9a615.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1573850108026-00149ff9a615.jpg
woman in white long sleeve shirt and black pants running on brown field during daytime,Experimental,https://images.unsplash.com/photo-1598976702312-9c5540514da6?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1598976702312-9c5540514da6.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1598976702312-9c5540514da6.jpg
a brown horse standing next to a white wall,Animals,https://images.unsplash.com/photo-1650018983790-d969337e158c?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1650018983790-d969337e158c.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1650018983790-d969337e158c.jpg
a horse walking on a beach next to the ocean,Animals,https://images.unsplash.com/photo-1650341083149-a7b3475f3870?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1650341083149-a7b3475f3870.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1650341083149-a7b3475f3870.jpg
a very tall tree in the middle of a forest,Experimental,https://images.unsplash.com/photo-1714722965297-dfe2359fd16f?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1714722965297-dfe2359fd16f.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1714722965297-dfe2359fd16f.jpg
a group of chairs and tables sitting on top of a pier,Experimental,https://images.unsplash.com/photo-1714972255743-306692ab32e4?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1714972255743-306692ab32e4.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1714972255743-306692ab32e4.jpg
a blurry photo of a street light,Experimental,https://images.unsplash.com/photo-1715089908171-a9a45cfe30b7?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715089908171-a9a45cfe30b7.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715089908171-a9a45cfe30b7.jpg
an abstract photo of lines and lines on a black background,Experimental,https://images.unsplash.com/photo-1715089908193-944fd688a5d5?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715089908193-944fd688a5d5.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715089908193-944fd688a5d5.jpg
a close up of a red flower with a green stem,Experimental,https://images.unsplash.com/photo-1714819808661-c960874ed4f8?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1714819808661-c960874ed4f8.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1714819808661-c960874ed4f8.jpg
yellow blue and pink balloons,Experimental,https://images.unsplash.com/photo-1616041452589-daca1ded5c60?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1616041452589-daca1ded5c60.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1616041452589-daca1ded5c60.jpg
a person is holding their hand up in front of a mirror,Experimental,https://images.unsplash.com/photo-1714746457069-0268521d6bc1?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1714746457069-0268521d6bc1.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1714746457069-0268521d6bc1.jpg
men's white crew-neck shirt,Experimental,https://images.unsplash.com/photo-1558961910-90e0503c1064?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1558961910-90e0503c1064.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1558961910-90e0503c1064.jpg
yellow and orange butterfly lot,Experimental,https://images.unsplash.com/photo-1546521677-b3a9b11bee6f?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1546521677-b3a9b11bee6f.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1546521677-b3a9b11bee6f.jpg
a close-up of some lights,Experimental,https://plus.unsplash.com/premium_photo-1669814666032-cb82cdbd5825?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,premium_photo-1669814666032-cb82cdbd5825.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/premium_photo-1669814666032-cb82cdbd5825.jpg
persons hand with purple manicure,Experimental,https://images.unsplash.com/photo-1596796099969-bdada13e2a86?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1596796099969-bdada13e2a86.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1596796099969-bdada13e2a86.jpg
silhouette of man and woman standing on yellow and blue background,Experimental,https://images.unsplash.com/photo-1627890352182-844e8d0355f2?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1627890352182-844e8d0355f2.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1627890352182-844e8d0355f2.jpg
green pit viper wrapper on tree branch,Animals,https://images.unsplash.com/photo-1544908016-c120e79f5602?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1544908016-c120e79f5602.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1544908016-c120e79f5602.jpg
brown lizard on tree branch,Animals,https://images.unsplash.com/photo-1558642503-ad99395f6e19?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1558642503-ad99395f6e19.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1558642503-ad99395f6e19.jpg
blue lobster on rock,Animals,https://images.unsplash.com/photo-1530511960699-9d7ccd279040?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1530511960699-9d7ccd279040.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1530511960699-9d7ccd279040.jpg
slow shutter light photography,Experimental,https://images.unsplash.com/photo-1531920162873-5c0c06161df6?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1531920162873-5c0c06161df6.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1531920162873-5c0c06161df6.jpg
brown and black butterfly on person index finger,Animals,https://images.unsplash.com/photo-1551290261-8e26c0dc4ac5?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1551290261-8e26c0dc4ac5.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1551290261-8e26c0dc4ac5.jpg
white owl in close up,Animals,https://images.unsplash.com/photo-1500373994708-4d781bd7bd15?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1500373994708-4d781bd7bd15.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1500373994708-4d781bd7bd15.jpg
brown snail on black wooden surface,Animals,https://images.unsplash.com/photo-1590924018246-87d569b95b6c?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1590924018246-87d569b95b6c.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1590924018246-87d569b95b6c.jpg
black spider on white surface,Animals,https://images.unsplash.com/photo-1585095925022-83633787f111?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1585095925022-83633787f111.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1585095925022-83633787f111.jpg
blue and white butterfly perched on yellow flower,Animals,https://images.unsplash.com/photo-1590916521464-d40a0d7f4674?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1590916521464-d40a0d7f4674.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1590916521464-d40a0d7f4674.jpg
a blue and pink container sitting on top of a body of water,Experimental,https://images.unsplash.com/photo-1714976821015-1585d14357d3?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1714976821015-1585d14357d3.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1714976821015-1585d14357d3.jpg
black and yellow bee on brown plant,Animals,https://images.unsplash.com/photo-1584710744957-8b7d0049e9a4?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1584710744957-8b7d0049e9a4.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1584710744957-8b7d0049e9a4.jpg
close-up photography of damselfly perch on green and red leaf,Animals,https://images.unsplash.com/photo-1549303955-cce805651bba?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1549303955-cce805651bba.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1549303955-cce805651bba.jpg
the night sky with stars above a rocky mountain,Unsplash+,https://plus.unsplash.com/premium_photo-1671659204821-b68298c30066?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,premium_photo-1671659204821-b68298c30066.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/premium_photo-1671659204821-b68298c30066.jpg
a close up of a person's legs wearing high heels,Unsplash+,https://plus.unsplash.com/premium_vector-1705526270330-72a824c9ca54?bg=FFFFFF&q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,premium_vector-1705526270330-72a824c9ca54.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/premium_vector-1705526270330-72a824c9ca54.jpg
a couple of people sitting on top of a rock near the ocean,Unsplash+,https://plus.unsplash.com/premium_photo-1669050702140-7b36074c5bc3?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,premium_photo-1669050702140-7b36074c5bc3.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/premium_photo-1669050702140-7b36074c5bc3.jpg
a city street at night with a lot of neon signs,Street Photography,https://images.unsplash.com/photo-1714722292200-41d3b4aa3c0e?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1714722292200-41d3b4aa3c0e.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1714722292200-41d3b4aa3c0e.jpg
a couple of people walking down a street holding umbrellas,Street Photography,https://images.unsplash.com/photo-1715094013019-490c293c6053?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715094013019-490c293c6053.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715094013019-490c293c6053.jpg
a group of people walking down a street next to tall buildings,Street Photography,https://images.unsplash.com/photo-1715006020934-777aea518e0e?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715006020934-777aea518e0e.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715006020934-777aea518e0e.jpg
a red car is parked in front of a building,Street Photography,https://images.unsplash.com/photo-1715075426145-d697ddc139aa?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715075426145-d697ddc139aa.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715075426145-d697ddc139aa.jpg
a tall building with a radio city sign on it's side,Street Photography,https://images.unsplash.com/photo-1715006020348-a4af9f36b664?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715006020348-a4af9f36b664.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715006020348-a4af9f36b664.jpg
a group of people walking down a long hallway,Street Photography,https://images.unsplash.com/photo-1715051977290-dbf8b8bca58c?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715051977290-dbf8b8bca58c.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715051977290-dbf8b8bca58c.jpg
a person walking down a street at night,Street Photography,https://images.unsplash.com/photo-1715173354113-7f769d38976a?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715173354113-7f769d38976a.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715173354113-7f769d38976a.jpg
an amusement park with a lot of rides,Street Photography,https://images.unsplash.com/photo-1715077856082-41cfafddbbed?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715077856082-41cfafddbbed.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715077856082-41cfafddbbed.jpg
a person walking up a flight of stairs,Street Photography,https://images.unsplash.com/photo-1715090039874-cf28b78a9f08?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715090039874-cf28b78a9f08.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715090039874-cf28b78a9f08.jpg
a view of a city street from a bridge,Street Photography,https://images.unsplash.com/photo-1715250552640-1882d2250708?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715250552640-1882d2250708.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715250552640-1882d2250708.jpg
a group of people walking across a street next to tall buildings,Street Photography,https://images.unsplash.com/photo-1715006020121-dd50879f9821?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715006020121-dd50879f9821.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715006020121-dd50879f9821.jpg
a man standing on an escalator in a building,Street Photography,https://images.unsplash.com/photo-1714986180824-775a667f7ec6?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1714986180824-775a667f7ec6.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1714986180824-775a667f7ec6.jpg
a man standing on a bridge next to a brick wall,Street Photography,https://images.unsplash.com/photo-1715038208260-b5941d146805?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715038208260-b5941d146805.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715038208260-b5941d146805.jpg
a city street with a mountain in the background,Street Photography,https://images.unsplash.com/photo-1715142269527-533986f8d429?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715142269527-533986f8d429.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715142269527-533986f8d429.jpg
a building with a sign on the front of it,Street Photography,https://images.unsplash.com/photo-1715138663598-c9e665ba5cc8?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715138663598-c9e665ba5cc8.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715138663598-c9e665ba5cc8.jpg
a skateboard is sitting in front of a building,Street Photography,https://images.unsplash.com/photo-1715241873002-7d93d364fd77?q=80&w=1000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,photo-1715241873002-7d93d364fd77.jpg,/Users/johnlennon/RusttmGDrive/Python/GeekBrains/DataParse/seminar6/unsplash_spider/unsplash_spider/images/photo-1715241873002-7d93d364fd77.jpg
